create_dt,metric_id,feature_name,metrics,display_names,operating_system_type,1st Quartile,3rd Quartile,IQR,Upper,Lower,Yesterday,last_7_days,last_30_days,% Change Last 7 Days,% Change Last 30 Days,metric_nature_indicator,colour_indicator
2025-02-06,342,NOTIFICATION CENTER,DR_Notification Viewed with new notifications,Notifi_center Viewed,Google Android,6.114,7.605,1.491,8.723,4.996,7.241,7.464,7.52,-2.982103550579001,-3.713947581878384,Positive Within,White
2025-02-06,103,NOTIFICATION CENTER,DR_Notification status Exists,Notifi_center Visits with Bell icon,Apple iOS,87496.0,104987.0,17491.0,126850.75,65632.25,94408.0,95344.286,94717.033,-0.9820050643532419,-0.3262700725072049,Positive Within,White
2025-02-06,100000100,NOTIFICATION CENTER,DR_Notification status Exists,Notifi_center Visits with Bell icon,Both,115320.5,138880.5,23560.0,168330.5,85870.5,124182.0,125527.429,124892.867,-1.0718203875760741,-0.5691811595324648,Positive Within,White
2025-02-06,339,NOTIFICATION CENTER,DR_Notification status Exists,Notifi_center Visits with Bell icon,Google Android,28014.5,33504.5,5490.0,40367.0,21152.0,29774.0,30183.143,30175.833,-1.3555343095957113,-1.3316395570406743,Positive Within,White
2025-02-06,104,NOTIFICATION CENTER,DR_Notification received visits,Notifi_center Visits with new notifications,Apple iOS,68.125,74.321,6.196,78.968,63.478,71.972,73.161,74.793,-1.6253749062734288,-3.7719577768913872,Positive Within,White
2025-02-06,100000101,NOTIFICATION CENTER,DR_Notification received visits,Notifi_center Visits with new notifications,Both,60.781,67.504,6.723,72.546,55.739,64.972,66.26,67.997,-1.9440689403886646,-4.448725679074105,Positive Within,White
2025-02-06,340,NOTIFICATION CENTER,DR_Notification received visits,Notifi_center Visits with new notifications,Google Android,37.698,45.42,7.722,51.211,31.907,42.776,44.468,46.659,-3.805292392306541,-8.322277969356458,Positive Within,White
2025-02-06,110,NOTIFICATION CENTER,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Apple iOS,26.871,33.075,6.204,37.728,22.218,29.49,28.428,26.537,3.7373173930741195,11.127300863946644,Negative Within,White
2025-02-06,100000107,NOTIFICATION CENTER,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Both,34.794,41.232,6.439,46.061,29.964,37.453,36.432,34.381,2.803690676454098,8.935801377513036,Negative Within,White
2025-02-06,346,NOTIFICATION CENTER,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Google Android,59.685,66.783,7.098,72.106,54.362,62.702,61.715,59.011,1.5997574090920619,6.255306241071507,Negative Within,White
2025-02-06,54,E COMMERCE,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Apple iOS,469.5,546.75,77.25,643.312,372.938,434.0,476.571,498.7,-8.932853717026376,-12.973731702426306,Positive Within,White
2025-02-06,10000053,E COMMERCE,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Both,587.0,676.75,89.75,788.938,474.812,548.0,604.0,624.5,-9.271523178807946,-12.249799839871898,Positive Within,White
2025-02-06,290,E COMMERCE,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Google Android,115.25,134.75,19.5,159.125,90.875,114.0,127.429,125.8,-10.538116591928253,-9.379968203497613,Positive Within,White
2025-02-06,61,EASY CON NECT,DR_EC>Failure,Overall Failure,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,3.598,0,-100.0,Negative Within,White
2025-02-06,10000060,EASY CON NECT,DR_EC>Failure,Overall Failure,Both,0.034,0.312,0.278,0.521,-0.175,0.055,0.41,3.887,-86.57132891524242,-98.58505128117174,Negative Within,White
2025-02-06,297,EASY CON NECT,DR_EC>Failure,Overall Failure,Google Android,0.204,1.687,1.483,2.8,-0.908,0.286,2.085,5.248,-86.28391340093175,-94.55033949225425,Negative Within,White
2025-02-06,63,EASY CON NECT,DR_EC>No Result,Overall No Result,Apple iOS,57.137,64.363,7.226,69.782,51.718,52.743,53.914,58.094,-2.1711999364061385,-9.210204692891816,Negative Within,White
2025-02-06,10000062,EASY CON NECT,DR_EC>No Result,Overall No Result,Both,54.553,60.935,6.382,65.721,49.766,50.55,51.281,55.33,-1.426028431424462,-8.638909522699297,Negative Within,White
2025-02-06,299,EASY CON NECT,DR_EC>No Result,Overall No Result,Google Android,41.119,47.584,6.465,52.432,36.27,41.345,40.241,41.852,2.742376371188202,-1.211096916425855,Negative Within,White
2025-02-06,60,EASY CON NECT,DR_EC Flow>Success,Overall Success,Apple iOS,27.32,32.752,5.431,36.825,23.247,39.523,35.894,30.994,10.111201324545483,27.5198750709824,Positive Above,Green
2025-02-06,10000059,EASY CON NECT,DR_EC Flow>Success,Overall Success,Both,29.495,34.976,5.481,39.087,25.385,42.102,38.458,33.497,9.475678386359828,25.690493652583292,Positive Above,Green
2025-02-06,296,EASY CON NECT,DR_EC Flow>Success,Overall Success,Google Android,40.819,47.311,6.492,52.18,35.95,52.933,49.174,45.651,7.6449090106212285,15.952219790715127,Positive Above,Green
2025-02-06,62,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Apple iOS,7.696,9.798,2.102,11.374,6.119,7.734,10.193,7.314,-24.121208723440038,5.735665393694694,Negative Within,White
2025-02-06,10000061,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Both,7.695,9.814,2.119,11.404,6.106,7.32,9.871,7.31,-25.840159782325518,0.13360266658153835,Negative Within,White
2025-02-06,298,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Google Android,7.786,10.782,2.995,13.028,5.54,5.579,8.605,7.389,-35.16344860790597,-24.497575279124852,Negative Within,White
2025-02-06,117,OVER ALL,Page Views,Page Views,Apple iOS,1417112.25,1629945.5,212833.25,1895987.062,1151070.688,1532116.0,1528094.571,1503311.067,0.2631662101691207,1.9160993337994463,Positive Within,White
2025-02-06,100000114,OVER ALL,Page Views,Page Views,Both,2116142.25,2447410.25,331268.0,2861495.25,1702057.25,2286689.0,2298728.0,2263178.567,-0.5237244249863403,1.0388236120475711,Positive Within,White
2025-02-06,353,OVER ALL,Page Views,Page Views,Google Android,700522.25,809236.5,108714.25,945129.312,564629.438,754573.0,770633.429,759867.5,-2.0840555283464335,-0.6967662125304741,Positive Within,White
2025-02-06,101,LOG IN,Clicks on Forgot Password,Password Reset,Apple iOS,1.054,1.143,0.089,1.209,0.988,1.144,1.117,1.107,2.390998593530237,3.326810176125219,Negative Within,White
2025-02-06,10000098,LOG IN,Clicks on Forgot Password,Password Reset,Both,1.244,1.319,0.075,1.375,1.187,1.314,1.299,1.296,1.132490379329299,1.3967127093140252,Negative Within,White
2025-02-06,337,LOG IN,Clicks on Forgot Password,Password Reset,Google Android,1.798,1.941,0.143,2.048,1.691,1.86,1.881,1.894,-1.1239368165248846,-1.7743979721165957,Negative Within,White
2025-02-06,14,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Apple iOS,3.706,4.066,0.361,4.336,3.435,3.972,3.867,3.805,2.703900709219869,4.386218496228784,Positive Within,White
2025-02-06,10000014,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Both,3.696,4.017,0.321,4.258,3.455,3.95,3.848,3.794,2.6507276507276587,4.099865592578613,Positive Within,White
2025-02-06,250,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Google Android,3.598,3.982,0.384,4.27,3.31,3.874,3.783,3.759,2.3938982026884204,3.0648079174204588,Positive Within,White
2025-02-06,5,BIL LING,DR_Payment Submit,Payment Submit,Apple iOS,32.997,37.828,4.83,41.45,29.375,34.265,36.02,36.446,-4.87267045026394,-5.984367768995665,Positive Within,White
2025-02-06,1000005,BIL LING,DR_Payment Submit,Payment Submit,Both,32.339,37.444,5.105,41.272,28.51,33.805,35.425,35.955,-4.573041637261814,-5.9803941564425065,Positive Within,White
2025-02-06,241,BIL LING,DR_Payment Submit,Payment Submit,Google Android,30.402,36.467,6.064,41.015,25.854,32.23,33.452,34.323,-3.652995336601702,-6.096857464178135,Positive Within,White
2025-02-06,6,BIL LING,DR_Payments,Payment Success Rate,Apple iOS,97.4,97.964,0.565,98.388,96.976,97.383,97.669,97.687,-0.29297160676570505,-0.31143612420182737,Positive Within,White
2025-02-06,1000006,BIL LING,DR_Payments,Payment Success Rate,Both,97.624,98.162,0.538,98.565,97.22,97.635,97.879,97.891,-0.24957856251504626,-0.2616512084512979,Positive Within,White
2025-02-06,242,BIL LING,DR_Payments,Payment Success Rate,Google Android,98.395,98.85,0.455,99.191,98.054,98.556,98.633,98.61,-0.07806717832775276,-0.054693610988509174,Positive Within,White
2025-02-06,137,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Apple iOS,1172.25,1338.75,166.5,1546.875,964.125,1313.0,1219.857,1192.033,7.635554514580159,10.147926512122147,Positive Within,White
2025-02-06,100000134,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Both,1721.25,1946.25,225.0,2227.5,1440.0,1851.0,1790.0,1749.233,3.4078212290502794,5.817786839948929,Positive Within,White
2025-02-06,373,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Google Android,536.5,606.0,69.5,692.875,449.625,538.0,570.143,557.2,-5.6376847907792484,-3.4458004307250616,Positive Within,White
2025-02-06,138,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Apple iOS,75.984,78.267,2.282,79.978,74.272,75.476,76.462,77.218,-1.2891605883056252,-2.255444354654886,Positive Within,White
2025-02-06,100000135,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Both,75.426,77.592,2.165,79.216,73.802,74.716,76.041,76.491,-1.7419272418483405,-2.3211303744557217,Positive Within,White
2025-02-06,374,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Google Android,73.153,76.58,3.428,79.151,70.582,72.862,75.077,74.928,-2.950489020816676,-2.757876071077605,Positive Within,White
2025-02-06,56,E COMMERCE,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Apple iOS,61.694,64.808,3.114,67.144,59.358,65.166,62.363,62.102,4.494891647958942,4.934269145466677,Positive Within,White
2025-02-06,10000055,E COMMERCE,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Both,62.551,65.834,3.283,68.296,60.089,65.813,63.089,62.86,4.317709901884645,4.697963088266175,Positive Within,White
2025-02-06,292,E COMMERCE,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Google Android,65.995,70.303,4.308,73.533,62.765,68.276,65.893,65.834,3.6162444824087343,3.708541873941482,Positive Within,White
2025-02-06,7,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Positive Within,White
2025-02-06,1000007,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Both,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Positive Within,White
2025-02-06,243,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Google Android,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Positive Within,White
2025-02-06,8,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Apple iOS,4.446,5.131,0.685,5.644,3.932,4.95,4.778,4.759,3.602930183883969,4.021462744905779,Positive Within,White
2025-02-06,1000008,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Both,5.119,5.933,0.814,6.543,4.509,5.636,5.493,5.472,2.6006449599500745,2.9876656007309434,Positive Within,White
2025-02-06,244,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Google Android,7.317,8.527,1.21,9.434,6.41,7.989,7.865,7.839,1.5802953517519516,1.9182765703205078,Positive Within,White
2025-02-06,209,S UPPORT,DR_Support - Read an Article,Read an Article,Apple iOS,22.301,24.268,1.967,25.743,20.826,23.875,24.352,24.292,-1.959921626600008,-1.7185025810470707,Positive Within,White
2025-02-06,100000206,S UPPORT,DR_Support - Read an Article,Read an Article,Both,23.056,24.89,1.834,26.266,21.681,24.767,25.344,25.123,-2.2755712884570105,-1.417028221151939,Positive Within,White
2025-02-06,443,S UPPORT,DR_Support - Read an Article,Read an Article,Google Android,25.504,27.754,2.25,29.442,23.816,27.739,28.582,27.844,-2.950378856034691,-0.3759083454046874,Positive Within,White
2025-02-06,134,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Apple iOS,12.635,13.822,1.186,14.711,11.746,12.825,14.642,14.079,-12.412070597188212,-8.906882591093138,Negative Within,White
2025-02-06,100000131,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Both,8.508,9.406,0.897,10.078,7.835,8.976,9.812,9.413,-8.516183515091495,-4.644204040439769,Negative Within,White
2025-02-06,370,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Google Android,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,133,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Apple iOS,20.522,23.106,2.584,25.045,18.584,23.503,21.466,20.743,9.49015379905631,13.306239725400044,Negative Within,White
2025-02-06,100000130,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Both,26.588,28.702,2.114,30.287,25.002,28.47,27.493,26.786,3.554708000561198,6.286337209302341,Negative Within,White
2025-02-06,369,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Google Android,37.983,40.667,2.684,42.68,35.97,40.053,39.733,38.95,0.8061007661912166,2.831571677607993,Negative Within,White
2025-02-06,102,LOG IN,DR_Need to Register,Registration,Apple iOS,0.731,0.861,0.13,0.959,0.633,0.871,0.804,0.79,8.391111111111107,10.313674167264733,Positive Within,White
2025-02-06,10000099,LOG IN,DR_Need to Register,Registration,Both,1.054,1.197,0.142,1.303,0.948,1.167,1.143,1.12,2.0869782554361356,4.159228846840412,Positive Within,White
2025-02-06,338,LOG IN,DR_Need to Register,Registration,Google Android,2.03,2.285,0.255,2.476,1.839,2.12,2.229,2.169,-4.902274911887221,-2.2515945592868745,Positive Within,White
2025-02-06,141,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,4866.5,5387.25,520.75,6038.188,4215.562,4739.0,5007.143,5106.433,-5.3552068473609085,-7.195498488834347,Positive Within,White
2025-02-06,100000138,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,6552.75,7198.5,645.75,8005.688,5745.562,6443.0,6809.714,6902.6,-5.3851640513552015,-6.658360617738249,Positive Within,White
2025-02-06,377,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,1691.75,1830.0,138.25,2002.812,1518.938,1704.0,1802.571,1796.167,-5.468378506894918,-5.131298134916957,Positive Within,White
2025-02-06,143,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,30.857,32.534,1.677,33.792,29.599,28.513,30.428,31.784,-6.2922255660983915,-10.291811960881986,Positive Below,Red
2025-02-06,100000140,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,30.472,31.968,1.496,33.09,29.349,28.436,29.825,31.204,-4.658080152507215,-8.870365563278941,Positive Below,Red
2025-02-06,379,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,28.755,30.718,1.963,32.19,27.283,28.22,28.18,29.565,0.1414369794333197,-4.549298156604112,Positive Within,White
2025-02-06,144,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,44.426,46.622,2.196,48.269,42.779,47.402,47.793,46.028,-0.8178149753400101,2.9840953496894134,Negative Within,White
2025-02-06,100000141,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,41.927,43.972,2.044,45.505,40.394,45.075,45.669,43.483,-1.3000459833396236,3.6616777208459563,Negative Within,White
2025-02-06,380,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,34.008,36.634,2.626,38.603,32.039,38.573,39.747,36.201,-2.952635627152026,6.55122596660718,Negative Within,White
2025-02-06,149,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,641.0,758.75,117.75,905.938,493.812,625.0,737.571,726.867,-15.262444315320547,-14.014491424378612,Positive Within,White
2025-02-06,100000146,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,871.25,1009.5,138.25,1182.312,698.438,841.0,1006.429,990.6,-16.437189496096526,-15.101958409045025,Positive Within,White
2025-02-06,385,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,233.0,269.75,36.75,315.688,187.062,216.0,268.857,263.733,-19.659936238044626,-18.099089989888782,Positive Within,White
2025-02-06,145,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,13.97,15.276,1.306,16.255,12.99,15.612,15.564,14.845,0.3084040092521091,5.170265081343234,Negative Within,White
2025-02-06,100000142,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,13.704,14.869,1.165,15.742,12.831,15.374,15.714,14.68,-2.166343942327774,4.729660687888705,Negative Within,White
2025-02-06,381,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,12.823,14.066,1.243,14.999,11.891,14.71,16.121,14.205,-8.754984492689397,3.5553292393035987,Negative Within,White
2025-02-06,156,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,100000153,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,0.0,0.119,0.119,0.208,-0.089,0.119,0.018,0.056,561.1111111111111,111.36767317939606,Negative Within,White
2025-02-06,392,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,0.0,0.459,0.459,0.803,-0.344,0.463,0.075,0.212,516.1596958174905,118.39622641509435,Negative Within,White
2025-02-06,154,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,100000151,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,1.242,2.233,0.99,2.975,0.5,1.546,1.77,1.705,-12.648317055452413,-9.332603510966873,Negative Within,White
2025-02-06,390,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,4.913,8.626,3.713,11.41,2.128,6.019,6.662,6.414,-9.657568025387565,-6.15450179822465,Negative Within,White
2025-02-06,153,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,16.084,18.654,2.569,20.581,14.157,18.596,18.001,17.454,3.303732273091625,6.542709326020146,Negative Within,White
2025-02-06,100000150,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,15.793,17.885,2.092,19.454,14.224,17.386,17.576,16.837,-1.0794115256441656,3.2629246939708914,Negative Within,White
2025-02-06,389,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,13.386,17.443,4.057,20.486,10.343,13.846,16.29,15.099,-15.001578559652016,-8.297145682980727,Negative Within,White
2025-02-06,155,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,Negative Within,White
2025-02-06,100000152,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,0.0,0.107,0.107,0.187,-0.08,0.0,0.111,0.067,-100.0,-100.0,Negative Within,White
2025-02-06,391,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,0.0,0.411,0.411,0.719,-0.308,0.0,0.401,0.246,-100.0,-100.0,Negative Within,White
2025-02-06,151,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,32.329,36.219,3.889,39.136,29.413,38.07,34.303,34.492,10.981546803486562,10.372779932854396,Positive Within,White
2025-02-06,100000148,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,31.788,34.736,2.948,36.947,29.578,36.471,33.917,33.571,7.529241305528997,8.637221600550449,Positive Within,White
2025-02-06,387,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,29.464,32.919,3.455,35.51,26.873,31.795,32.788,31.034,-3.0272795005076025,2.4507187178112884,Positive Within,White
2025-02-06,152,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,38.772,42.217,3.444,44.8,36.189,45.439,42.3,40.547,7.421892150207523,12.066208647341297,Negative Above,Red
2025-02-06,100000149,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,34.69,38.019,3.328,40.515,32.194,39.085,37.693,36.454,3.692207403364774,7.216530666734937,Negative Within,White
2025-02-06,388,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,22.004,26.951,4.947,30.661,18.294,20.513,25.003,25.185,-17.95690753575326,-18.550940239718784,Negative Within,White
2025-02-06,150,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,91.43,93.286,1.856,94.678,90.038,91.2,91.443,91.726,-0.26527188024333226,-0.573808321129133,Positive Within,White
2025-02-06,100000147,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,91.758,93.372,1.615,94.583,90.547,90.963,91.582,91.814,-0.6760519440003016,-0.9263703317521068,Positive Within,White
2025-02-06,386,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,91.736,94.367,2.631,96.34,89.763,90.278,91.921,92.021,-1.787557036466045,-1.8941328609773802,Positive Within,White
2025-02-06,185,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,93.128,97.314,4.186,100.454,89.989,92.5,94.626,94.462,-2.2471825297976302,-2.077060236899415,Positive Within,White
2025-02-06,100000182,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,86.288,92.56,6.272,97.264,81.584,86.179,86.479,87.393,-0.346575788261672,-1.3889768272467633,Positive Within,White
2025-02-06,419,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,70.906,85.124,14.218,95.788,60.243,74.419,73.681,74.756,1.0016150703709228,-0.450711158712952,Positive Within,White
2025-02-06,193,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,21.182,22.79,1.609,23.997,19.976,23.66,22.966,22.596,3.020576746037671,4.70926141468144,Positive Within,White
2025-02-06,100000190,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,19.78,21.201,1.421,22.267,18.714,21.601,21.448,21.0,0.7120116159799645,2.8632109614090377,Positive Within,White
2025-02-06,427,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,15.856,17.953,2.097,19.525,14.283,17.346,18.299,17.46,-5.205714731829179,-0.6555762159850548,Positive Within,White
2025-02-06,120,OVER ALL,DR_Server Errors,Server Errors,Apple iOS,1.493,1.807,0.314,2.043,1.257,1.64,1.711,1.906,-4.133611691022965,-13.939372736972826,Negative Within,White
2025-02-06,100000117,OVER ALL,DR_Server Errors,Server Errors,Both,4.687,5.302,0.614,5.762,4.227,4.837,5.274,5.552,-8.28841517917603,-12.883472414000124,Negative Within,White
2025-02-06,356,OVER ALL,DR_Server Errors,Server Errors,Google Android,14.813,16.572,1.759,17.891,13.494,15.1,16.659,17.082,-9.35675022081965,-11.603201798377226,Negative Within,White
2025-02-06,4,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Apple iOS,0.001,0.012,0.011,0.02,-0.008,0.018,0.007,0.006,157.14285714285714,199.9999999999999,Negative Within,White
2025-02-06,1000004,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Both,0.31,0.36,0.049,0.397,0.273,0.296,0.316,0.325,-6.244343891402723,-9.007070396557054,Negative Within,White
2025-02-06,240,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Google Android,1.324,1.495,0.171,1.623,1.195,1.248,1.331,1.366,-6.256036055370741,-8.656192056211564,Negative Within,White
2025-02-06,159,SERVICE ALERT,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Apple iOS,25.776,30.402,4.626,33.872,22.306,27.476,24.903,26.37,10.333987310547377,4.1940283225530015,Negative Within,White
2025-02-06,100000156,SERVICE ALERT,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Both,25.729,30.55,4.821,34.166,22.114,27.608,24.866,26.37,11.02774314751726,4.695919938414146,Negative Within,White
2025-02-06,395,SERVICE ALERT,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Google Android,24.926,31.218,6.292,35.936,20.207,28.088,24.746,26.379,13.507178773691116,6.479041961567765,Negative Within,White
2025-02-06,162,SERVICE ALERT,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Apple iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-100.0,-100.0,Negative Within,White
2025-02-06,100000159,SERVICE ALERT,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Both,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-100.0,-100.0,Negative Within,White
2025-02-06,398,SERVICE ALERT,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Google Android,0.0,0.0,0.0,0.0,0.0,0.0,,0.001,0,-100.0,Negative Within,White
2025-02-06,161,SERVICE ALERT,Dr_Network Construction Alert,Service_alert Network Construction,Apple iOS,0.44,1.494,1.055,2.286,-0.352,0.641,0.913,0.965,-29.769917044920973,-33.57283498566444,Negative Within,White
2025-02-06,100000158,SERVICE ALERT,Dr_Network Construction Alert,Service_alert Network Construction,Both,0.428,1.549,1.121,2.39,-0.412,0.567,0.933,1.002,-39.23759951010411,-43.40940847694456,Negative Within,White
2025-02-06,397,SERVICE ALERT,Dr_Network Construction Alert,Service_alert Network Construction,Google Android,0.403,1.746,1.343,2.753,-0.605,0.297,1.005,1.137,-70.44355985214672,-73.87326628155881,Negative Within,White
2025-02-06,160,SERVICE ALERT,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Apple iOS,17.664,22.62,4.956,26.337,13.947,21.287,20.155,21.399,5.61497515717252,-0.5254033206487037,Negative Within,White
2025-02-06,100000157,SERVICE ALERT,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Both,16.98,21.746,4.766,25.32,13.406,20.561,19.413,20.527,5.912783681158578,0.16612347699845142,Negative Within,White
2025-02-06,396,SERVICE ALERT,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Google Android,14.256,18.662,4.406,21.967,10.951,17.904,16.72,17.357,7.080424808400474,3.1508719774616565,Negative Within,White
2025-02-06,158,SERVICE ALERT,DR_Outage Alert,Service_alert Outage,Apple iOS,49.729,57.7,7.971,63.679,43.751,53.006,56.834,54.298,-6.735639291271093,-2.3799409189243543,Negative Within,White
2025-02-06,100000155,SERVICE ALERT,DR_Outage Alert,Service_alert Outage,Both,50.181,58.342,8.161,64.463,44.06,53.476,57.576,55.094,-7.120561744783277,-2.935976757102746,Negative Within,White
